"driverId","raceId","año","circuitId","fecha","hora","pos_en_carrera","acumulado_victorias","fecha_nac","referencia","nacionalidad","tiempo_total","tiempo_medio","num_vuelta_rapida","tiempo_mas_rapido","tiempo_medio_box","tiempo_total_box","num_veces_box","puntos_carrera","vel_vuelta_rapida","q1_ms","q2_ms","q3_ms","temperatura","precip","humedad","temp_ap","presion","lluvia","nieve","cloud_cover","cloud_cover_low","viento"
"20","874","2012","22","2012-10-07","1","2","3","1987-07-03","vettel","German","5336242","100683.811320755","52","95774","20427","40854","2","25","218.276","92608","91501","90839","24.2","0","54","23.4","1014","0","0","16","7","16.1"
"20","875","2012","35","2012-10-14","1","1","4","1987-07-03","vettel","German","5788651","105248.2","55","102499","19815.5","39631","2","25","197.211","98208","97767","97316","21.9","0","63","22","1017.8","0","0","0","0","14"
"20","876","2012","68","2012-10-28","1","1","5","1987-07-03","vettel","German","5470744","91179.0666666667","60","88723","20707","20707","1","25","207.95","86387","85435","85283","27.8","0","40","28.8","1014.7","0","0","0","0","7"
"20","877","2012","24","2012-11-04","1","1","5","1987-07-03","vettel","German","6362830","115687.818181818","54","103964","22440","44880","2","15","192.32","102160","101511","101073","32.1","0","34","31.1","1011.8","0","0","17","0","16.5"
"20","878","2012","69","2012-11-18","1","1","5","1987-07-03","vettel","German","5755944","102784.714285714","56","99347","20904","20904","1","18","199.772","96558","95796","95657","19.9","0","45","17.6","1024.5","0","0","2","1","12.9"
"20","879","2012","18","2012-11-25","1","1","5","1987-07-03","vettel","German","6332109","89184.6338028169","36","79090","23300.25","93201","4","8","196.136","75644","73209","72760","21.7","0.9","78","23","1016","0.9","0","100","100","13.7"
"20","880","2013","1","2013-03-17","1","3","0","1987-07-03","vettel","German","5425571","93544.3275862069","42","90409","22035.6666666667","66107","3","15","211.16","104657","96745","87407","15.8","0","47","11.1","1024.1","0","0","100","96","23.3"
"20","881","2013","2","2013-03-24","1","1","1","1987-07-03","vettel","German","5936681","106012.160714286","45","100446","21178.25","84713","4","25","198.661","97899","97245","109674","29.1","1.2","74","35.5","1007.8","1.2","0","62","29","8.7"
"20","882","2013","17","2013-04-14","1","1","1","1987-07-03","vettel","German","5799470","103561.964285714","53","96808","19866","59598","3","12","202.706","96537","95343","0","25.7","0","41","25","1009.6","0","0","0","0","18.5"
"20","883","2013","3","2013-04-21","1","1","2","1987-07-03","vettel","German","5760498","101061.368421053","55","96961","21618.6666666667","64856","3","25","200.938","93327","92746","92584","27.1","0","68","29.6","1003.5","0","0","0","0","22.5"
"20","884","2013","4","2013-05-12","1","1","2","1987-07-03","vettel","German","5994869","90831.3484848485","55","87036","18889.75","75559","4","12","192.541","82158","81602","81054","16.6","0","71","16","1021.4","0","0","80","84","6.5"
"20","885","2013","6","2013-05-26","1","1","2","1987-07-03","vettel","German","8275944","106101.846153846","77","76577","24375","24375","1","18","157.018","84243","75988","73980","16.6","0","54","16.6","1012.6","0","0","4","0","10"
"20","886","2013","7","2013-06-09","1","1","3","1987-07-03","vettel","German","5529143","78987.7571428571","55","76561","20866.5","41733","2","25","205.06","82318","88166","85425","20.9","0","58","19.5","1018.2","0","0","43","19","18.8"
"20","887","2013","9","2013-06-30","1","1","3","1987-07-03","vettel","German","4362004","106390.341463415","35","94486","24125.5","48251","2","0","223.195","91559","90990","90211","19.3","0","62","17","1021.3","0","0","34","32","22.1"
"20","888","2013","20","2013-07-07","1","1","4","1987-07-03","vettel","German","6074711","101245.183333333","59","94164","19378.6666666667","58136","3","25","196.814","91269","89992","89501","21.5","0","55","21.7","1029.5","0","0","0","0","14.5"
"20","890","2013","11","2013-07-28","1","1","4","1987-07-03","vettel","German","6161904","88027.2","57","84553","21624","64872","3","15","186.529","80646","79992","79426","33.6","0","31","34.2","1013.7","0","0","8","0","15.6"
"20","891","2013","13","2013-08-25","1","1","5","1987-07-03","vettel","German","5022196","114140.818181818","40","110756","22784.5","45569","2","25","227.657","121863","108646","121200","16.4","0.2","75","16.1","1012.1","0.2","0","100","99","5.7"
"20","892","2013","14","2013-09-08","1","1","6","1987-07-03","vettel","German","4713352","88931.1698113208","52","87190","24305","24305","1","25","239.187","84319","83977","83755","23.4","0.2","72","24.8","1018.6","0.2","0","100","62","10.7"
"20","893","2013","15","2013-09-22","1","1","7","1987-07-03","vettel","German","7153132","117264.459016393","46","108574","28860.5","57721","2","25","167.94","105376","102905","102841","28.4","0","78","33.5","1007.3","0","0","36","7","8.2"
"20","894","2013","35","2013-10-06","1","1","8","1987-07-03","vettel","German","6193701","112612.745454545","53","101380","22798.5","45597","2","25","199.388","98683","97569","97202","24.9","0","72","25.4","1019.7","0","0","71","1","20.9"
"20","895","2013","22","2013-10-13","1","1","9","1987-07-03","vettel","German","5209301","98288.6981132075","39","95317","22894.5","45789","2","25","219.322","92397","91290","91089","24","0","40","21.2","1017.8","0","0","0","0","20.6"
"20","896","2013","68","2013-10-27","1","1","10","1987-07-03","vettel","German","5472187","91203.1166666667","54","88116","23784","47568","2","25","209.383","85943","84568","84119","29.3","0","41","30.6","1010.4","0","0","17","19","7.4"
"20","897","2013","24","2013-11-03","1","1","11","1987-07-03","vettel","German","5886106","107020.109090909","51","103893","21786.5","43573","2","25","192.451","101683","100781","100075","34.9","0","28","34.2","1011.5","0","0","0","0","12.2"
"20","898","2013","69","2013-11-17","1","1","12","1987-07-03","vettel","German","5957148","106377.642857143","54","99856","24086","24086","1","25","198.754","98516","97065","96338","27","0","67","29.9","1010.8","0","0","0","0","7.9"
"20","899","2013","18","2013-11-24","1","1","13","1987-07-03","vettel","German","5556300","78257.7464788732","51","75624","27704.5","55409","2","25","205.125","85381","86420","86479","20.3","3.3","89","21.5","1016.8","3.3","0","100","96","13.4"
"20","901","2014","2","2014-03-30","1","7","0","1987-07-03","vettel","German","6050508","108044.785714286","51","104289","24782","74346","3","15","191.341","117654","119399","119486","30.6","0","65","36.4","1007.5","0","0","52","13","10.4"
"20","902","2014","3","2014-04-06","1","6","0","1987-07-03","vettel","German","6012622","105484.596491228","18","99312","25575","51150","2","8","196.181","95549","94985","0","23.2","0","56","21.4","1017.6","0","0","0","0","20.6"
"20","903","2014","17","2014-04-20","1","5","0","1987-07-03","vettel","German","5863822","104711.107142857","37","102169","22408","44816","2","10","192.07","115926","114499","114960","17.7","0","69","16.3","1016.2","0","0","77","86","14.1"
"20","904","2014","4","2014-05-11","1","4","0","1987-07-03","vettel","German","6141857","93058.4393939394","55","88918","21727","65181","3","12","188.465","87958","87052","0","21.2","0","62","21.7","1016.4","0","0","57","24","10.8"
"20","905","2014","6","2014-05-25","1","6","0","1987-07-03","vettel","German","602212","120442.4","5","94569","66065","66065","1","0","100.615","78383","77074","76547","19.1","0","69","19.3","1017.1","0","0","56","2","5.4"
"20","906","2014","7","2014-06-08","1","5","0","1987-07-03","vettel","German","5958077","85115.3857142857","48","79171","23622","47244","2","15","198.299","77470","76109","75548","26","0","51","27.9","1012.4","0","0","25","0","10.8"
"20","907","2014","70","2014-06-22","1","5","0","1987-07-03","vettel","German","2702108","79473.7647058823","30","74254","25612.5","51225","2","0","209.734","70630","69801","0","21.9","0.1","47","21.1","1016.7","0.1","0","26","3","5.5"
"20","908","2014","9","2014-07-06","1","6","0","1987-07-03","vettel","German","8865958","170499.192307692","52","97481","28672.5","57345","2","10","217.556","105086","96410","97386","16.9","0","56","15.6","1004.1","0","0","98","18","13.3"
"20","909","2014","10","2014-07-20","1","6","0","1987-07-03","vettel","German","5666928","84581.0149253731","39","81545","19182.3333333333","57547","3","12","201.93","78194","77646","77577","27.5","0","50","28.1","1010.2","0","0","76","0","10.3"
"20","910","2014","11","2014-07-27","1","6","0","1987-07-03","vettel","German","6826022","97514.6","52","88746","21889","43778","2","6","177.716","85662","83606","83201","27","0","60","29.5","1012.7","0","0","41","14","11.8"
"20","911","2014","13","2014-08-24","1","6","0","1987-07-03","vettel","German","5128752","116562.545454545","36","112953","22907","68721","3","10","223.229","130105","128868","127717","13.9","0","59","10.9","1019.4","0","0","52","23","14.8"
"20","912","2014","14","2014-09-07","1","6","0","1987-07-03","vettel","German","4810201","90758.5094339623","34","89141","25176","25176","1","8","233.952","86631","85769","85436","23.3","0","69","26.1","1013.1","0","0","17","15","3.8"
"20","913","2014","15","2014-09-21","1","5","0","1987-07-03","vettel","German","7218329","120305.483333333","27","112519","29440","58880","2","18","162.052","107476","106586","105902","27.9","0","73","32.4","1010","0","0","19","0","6.2"
"20","914","2014","22","2014-10-05","1","4","0","1987-07-03","vettel","German","6732143","153003.25","32","111915","394061.666666667","1182185","3","15","186.795","95517","94784","94432","21.6","0","79","23.8","1013.1","0","0","100","93","4.3"
"20","915","2014","71","2014-10-12","1","5","0","1987-07-03","vettel","German","5576929","105225.075471698","53","102630","30355","30355","1","4","205.133","100382","100052","0","26","0","46","26.8","1016.2","0","0","0","0","5.2"
"20","916","2014","69","2014-11-02","1","5","0","1987-07-03","vettel","German","6100519","108937.839285714","50","101379","23970.5","95882","4","6","195.768","99621","0","0","22.4","0","41","20","1023.2","0","0","28","0","19.4"
"20","917","2014","18","2014-11-09","1","4","0","1987-07-03","vettel","German","5453975","76816.5492957746","68","74018","23249.6666666667","69749","3","10","209.576","71880","71129","70938","22.5","0.2","73","25.4","1014.8","0.2","0","40","30","12.2"
"20","926","2015","1","2015-03-15","1","3","0","1987-07-03","vettel","German","5548590","95665.3448275862","52","91457","22694","22694","1","15","208.74","89307","87742","87757","18.5","0","44","16.5","1016.9","0","0","0","0","17.3"
"20","927","2015","2","2015-03-29","1","2","1","1987-07-03","vettel","German","6065793","108317.732142857","46","103648","24544","49088","2","25","193.501","99814","99632","109908","30.2","0.1","66","36.8","1010","0.1","0","59","11","1"
"20","928","2015","17","2015-04-12","1","2","1","1987-07-03","vettel","German","5984996","106874.928571429","15","103018","22466","44932","2","15","190.487","97502","96957","96687","18.7","0","47","18.3","1018.5","0","0","1","0","12.1"
"20","929","2015","3","2015-04-19","1","3","1","1987-07-03","vettel","German","5749798","100873.649122807","38","96624","27626.3333333333","82879","3","10","201.639","94919","93623","92982","25.1","0","53","22.9","1010.6","0","0","0","0","26.8"
"20","930","2015","4","2015-05-10","1","3","1","1987-07-03","vettel","German","6117897","92695.4090909091","61","90737","21799","43598","2","15","184.687","87534","86167","85458","24.4","0","50","25","1024.5","0","0","31","0","12.3"
"20","931","2015","6","2015-05-24","1","3","1","1987-07-03","vettel","German","6562906","84139.8205128205","75","78854","24851","24851","1","18","152.347","77502","76181","75849","17.8","0","77","18.2","1015.6","0","0","61","18","5.9"
"20","932","2015","7","2015-06-07","1","3","1","1987-07-03","vettel","German","5563048","79472.1142857143","59","77105","25593","51186","2","10","203.613","77344","0","0","20.1","0","39","18.5","1019.3","0","0","34","0","14.7"
"20","933","2015","70","2015-06-21","1","3","1","1987-07-03","vettel","German","5435111","76550.8591549296","44","71499","31882","31882","1","12","217.815","71184","69392","68810","15.9","0","46","15.5","1017.4","0","0","91","58","2.6"
"20","934","2015","9","2015-07-05","1","3","1","1987-07-03","vettel","German","5513172","106022.538461538","31","97707","29311","58622","2","15","217.053","93562","93641","93547","18.5","0","61","17.3","1015.6","0","0","73","26","9.4"
"20","936","2015","11","2015-07-26","1","3","2","1987-07-03","vettel","German","6369985","92318.6231884058","63","86772","19422","77688","4","25","181.759","83312","83168","82739","24.2","0","34","22.3","1013.5","0","0","58","0","17.5"
"20","937","2015","13","2015-08-23","1","3","2","1987-07-03","vettel","German","5008582","119251.952380952","29","115316","22681","22681","1","0","218.654","109264","108761","108825","23.3","0","42","20.5","1005.2","0","0","21","0","24.7"
"20","938","2015","14","2015-09-06","1","3","2","1987-07-03","vettel","German","4705730","88787.358490566","52","87376","24340","24340","1","18","238.678","84989","83577","83685","21","0","49","21.9","1017.7","0","0","16","4","3.1"
"20","939","2015","15","2015-09-20","1","3","3","1987-07-03","vettel","German","7282118","119378.983606557","53","110069","29222.5","58445","2","25","165.659","106017","104743","103885","28.1","0","79","33.3","1008","0","0","63","21","6.3"
"20","940","2015","22","2015-09-27","1","3","3","1987-07-03","vettel","German","5307358","100138.830188679","32","97906","23102","46204","2","15","213.523","94431","93844","93245","25.7","0","62","27.7","1010.9","0","0","3","3","10"
"20","941","2015","71","2015-10-11","1","2","3","1987-07-03","vettel","German","5836977","110131.641509434","51","100071","29367","29367","1","18","210.378","98598","98402","97965","18.9","0","39","16.9","1019.2","0","0","55","0","7.4"
"20","942","2015","69","2015-10-25","1","2","3","1987-07-03","vettel","German","6656084","118858.642857143","52","101330","24917.6666666667","74753","3","15","195.863","120950","118596","0","18.7","0","75","16.4","1016.9","0","0","100","100","26.1"
"20","943","2015","32","2015-11-01","1","3","3","1987-07-03","vettel","German","4278372","85567.44","48","81847","25113","50226","2","0","189.309","80503","80045","79850","17.9","0","77","18.9","1015","0","0","35","25","3.3"
"20","944","2015","18","2015-11-15","1","3","3","1987-07-03","vettel","German","5483334","77230.0563380282","57","75046","23712","71136","3","15","206.705","72240","71928","71804","25.1","0.1","78","29.1","1013.6","0.1","0","82","55","7"
"20","945","2015","24","2015-11-29","1","3","3","1987-07-03","vettel","German","5953910","108252.909090909","48","104550","21711.5","43423","2","12","191.242","102941","0","0","27.9","0","44","26.3","1015","0","0","5","6","20.9"
"20","948","2016","1","2016-03-20","1","3","0","1987-07-03","vettel","German","6505208","114126.456140351","23","89951","378399.666666667","1135199","3","15","212.235","86945","85257","84675","21","0","40","20.3","1019.2","0","0","31","0","5.1"
"20","950","2016","17","2016-04-17","1","4","0","1987-07-03","vettel","German","5971667","106636.910714286","37","100610","24913.6666666667","74741","3","18","195.046","97001","96183","96246","20.6","0","43","20.8","1015.5","0","0","20","0","10.6"
